feature,importance
radius_error area_error,0.0
radius_error perimeter_error,0.0
radius_error^2,0.0
mean_fractal_dimension worst_symmetry,0.0
mean_fractal_dimension worst_concavity,0.0
mean_fractal_dimension texture_error,0.0
mean_fractal_dimension worst_compactness,0.0
mean_fractal_dimension worst_smoothness,0.0
mean_fractal_dimension worst_texture,0.0
mean_fractal_dimension fractal_dimension_error,0.0
mean_fractal_dimension concave_points_error,0.0
mean_fractal_dimension concavity_error,0.0
mean_fractal_dimension smoothness_error,0.0
mean_fractal_dimension area_error,0.0
mean_fractal_dimension perimeter_error,0.0
mean_concave_points concavity_error,0.0
mean_concave_points compactness_error,0.0
mean_concave_points smoothness_error,0.0
mean_compactness concavity_error,0.0
mean_compactness worst_concave_points,0.0
mean_compactness worst_concavity,0.0
mean_compactness worst_compactness,0.0
mean_compactness worst_smoothness,0.0
mean_compactness worst_area,0.0
mean_compactness worst_perimeter,0.0
mean_compactness worst_radius,0.0
mean_compactness fractal_dimension_error,0.0
mean_compactness concave_points_error,0.0
mean_compactness smoothness_error,0.0
mean_concave_points texture_error,0.0
mean_compactness area_error,0.0
mean_compactness perimeter_error,0.0
mean_compactness mean_fractal_dimension,0.0
mean_compactness mean_symmetry,0.0
mean_compactness mean_concave_points,0.0
mean_compactness mean_concavity,0.0
mean_compactness^2,0.0
mean_smoothness worst_compactness,0.0
mean_smoothness fractal_dimension_error,0.0
mean_compactness worst_symmetry,0.0
mean_compactness worst_fractal_dimension,0.0
mean_concavity^2,0.0
mean_concavity mean_concave_points,0.0
mean_concave_points mean_fractal_dimension,0.0
mean_concave_points mean_symmetry,0.0
mean_concave_points^2,0.0
mean_concavity worst_fractal_dimension,0.0
mean_concavity worst_symmetry,0.0
mean_concavity worst_compactness,0.0
mean_concavity worst_smoothness,0.0
mean_concavity worst_area,0.0
mean_concavity worst_perimeter,0.0
mean_concavity worst_radius,0.0
mean_concavity fractal_dimension_error,0.0
mean_concavity symmetry_error,0.0
mean_concavity concave_points_error,0.0
mean_concavity concavity_error,0.0
mean_concavity compactness_error,0.0
mean_concavity smoothness_error,0.0
mean_concavity texture_error,0.0
mean_concavity mean_fractal_dimension,0.0
mean_concavity mean_symmetry,0.0
worst_fractal_dimension^2,0.0
